op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
read,key-0041,1.322,404,True,False,,http://localhost:8004
write,key-0062,1.288,201,True,,,http://localhost:8001
read,key-0062,1.278,200,True,True,0.003,http://localhost:8002
read,key-0019,1.447,200,True,False,,http://localhost:8002
read,key-0018,1.204,404,True,False,,http://localhost:8003
read,key-0090,1.119,200,True,False,,http://localhost:8005
read,key-0074,1.324,404,True,False,,http://localhost:8002
read,key-0068,1.483,404,True,False,,http://localhost:8002
read,key-0020,1.219,404,True,False,,http://localhost:8004
read,key-0084,1.13,200,True,False,,http://localhost:8002
read,key-0042,1.176,404,True,False,,http://localhost:8004
read,key-0031,1.188,200,True,False,,http://localhost:8002
read,key-0033,1.097,404,True,False,,http://localhost:8002
read,key-0065,1.141,200,True,False,,http://localhost:8005
read,key-0044,1.345,200,True,False,,http://localhost:8002
read,key-0056,2.734,200,True,False,,http://localhost:8003
read,key-0043,1.48,404,True,False,,http://localhost:8005
read,key-0095,1.344,200,True,False,,http://localhost:8003
read,key-0071,1.664,200,True,False,,http://localhost:8003
read,key-0047,1.459,200,True,False,,http://localhost:8004
read,key-0058,1.375,404,True,False,,http://localhost:8005
read,key-0029,1.469,200,True,False,,http://localhost:8004
read,key-0090,1.094,200,True,False,,http://localhost:8005
read,key-0067,1.184,200,True,False,,http://localhost:8004
read,key-0079,1.563,200,True,False,,http://localhost:8005
read,key-0034,1.607,404,True,False,,http://localhost:8005
read,key-0074,1.414,404,True,False,,http://localhost:8002
read,key-0076,1.284,200,True,False,,http://localhost:8003
read,key-0051,1.154,404,True,True,,http://localhost:8003
read,key-0099,1.193,200,True,False,,http://localhost:8005
read,key-0013,1.093,200,True,True,,http://localhost:8005
read,key-0030,0.989,404,True,False,,http://localhost:8002
read,key-0095,1.092,200,True,False,,http://localhost:8004
read,key-0095,1.191,200,True,False,,http://localhost:8002
read,key-0099,1.609,200,True,False,,http://localhost:8002
read,key-0008,1.612,200,True,False,,http://localhost:8005
read,key-0040,1.242,200,True,False,,http://localhost:8004
read,key-0029,1.035,200,True,False,,http://localhost:8003
read,key-0022,1.066,404,True,False,,http://localhost:8003
read,key-0052,1.262,200,True,False,,http://localhost:8002
write,key-0025,1.342,201,True,,,http://localhost:8001
read,key-0025,1.504,200,True,True,0.002,http://localhost:8004
read,key-0091,1.42,200,True,False,,http://localhost:8002
read,key-0067,1.109,200,True,False,,http://localhost:8005
read,key-0033,1.184,404,True,False,,http://localhost:8004
read,key-0014,1.245,404,True,False,,http://localhost:8002
read,key-0022,1.189,404,True,False,,http://localhost:8002
read,key-0029,1.362,200,True,False,,http://localhost:8002
read,key-0077,1.514,200,True,False,,http://localhost:8005
read,key-0059,1.258,404,True,False,,http://localhost:8003
read,key-0011,1.393,404,True,False,,http://localhost:8005
read,key-0020,1.2,404,True,False,,http://localhost:8005
read,key-0046,1.518,404,True,False,,http://localhost:8002
read,key-0023,1.329,404,True,False,,http://localhost:8004
read,key-0009,1.159,200,True,False,,http://localhost:8002
read,key-0005,1.062,404,True,False,,http://localhost:8005
read,key-0017,1.038,200,True,False,,http://localhost:8004
read,key-0090,1.15,200,True,False,,http://localhost:8005
read,key-0059,1.181,404,True,False,,http://localhost:8004
read,key-0031,1.121,200,True,False,,http://localhost:8002
read,key-0091,1.114,200,True,False,,http://localhost:8004
read,key-0026,1.062,200,True,False,,http://localhost:8005
read,key-0063,1.178,404,True,False,,http://localhost:8002
read,key-0071,3.539,200,True,False,,http://localhost:8005
read,key-0013,1.78,200,True,False,,http://localhost:8002
read,key-0015,1.272,200,True,False,,http://localhost:8004
read,key-0075,1.325,404,True,False,,http://localhost:8002
read,key-0016,4.223,404,True,False,,http://localhost:8003
write,key-0072,1.871,201,True,,,http://localhost:8001
write,key-0008,1.644,201,True,,,http://localhost:8001
read,key-0072,1.37,404,True,True,1.694,http://localhost:8004
read,key-0008,1.419,200,True,True,1.397,http://localhost:8002
read,key-0005,1.418,404,True,False,,http://localhost:8002
read,key-0068,3.349,404,True,False,,http://localhost:8003
read,key-0013,1.913,200,True,False,,http://localhost:8004
read,key-0079,1.737,200,True,False,,http://localhost:8005
read,key-0051,1.315,200,True,False,,http://localhost:8002
read,key-0060,1.111,200,True,False,,http://localhost:8005
read,key-0097,1.135,200,True,False,,http://localhost:8002
read,key-0053,1.222,404,True,False,,http://localhost:8003
read,key-0020,1.357,404,True,False,,http://localhost:8003
read,key-0034,1.251,404,True,False,,http://localhost:8005
read,key-0063,1.169,404,True,False,,http://localhost:8005
read,key-0027,1.31,404,True,False,,http://localhost:8003
write,key-0075,2.238,201,True,,,http://localhost:8001
read,key-0075,1.872,404,True,True,0.004,http://localhost:8003
read,key-0085,1.339,200,True,False,,http://localhost:8005
read,key-0064,1.21,404,True,False,,http://localhost:8005
