op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
write,key-0031,1239.551,201,True,,,http://localhost:8011
write,key-0028,1232.589,201,True,,,http://localhost:8011
read,key-0099,6.406,200,True,False,435033.353,http://localhost:8012
write,key-0021,1224.809,201,True,,,http://localhost:8011
read,key-0039,5.976,200,True,False,435026.741,http://localhost:8012
write,key-0006,1220.68,201,True,,,http://localhost:8011
write,key-0073,1231.834,201,True,,,http://localhost:8011
write,key-0058,1225.679,201,True,,,http://localhost:8011
write,key-0081,1227.041,201,True,,,http://localhost:8011
write,key-0041,1232.561,201,True,,,http://localhost:8011
write,key-0010,1229.126,201,True,,,http://localhost:8011
write,key-0081,1229.733,201,True,,,http://localhost:8011
read,key-0081,6.522,200,True,False,442390.869,http://localhost:8013
write,key-0023,1224.81,201,True,,,http://localhost:8011
write,key-0089,1228.297,201,True,,,http://localhost:8011
write,key-0016,1221.692,201,True,,,http://localhost:8011
write,key-0090,1222.87,201,True,,,http://localhost:8011
write,key-0078,1223.282,201,True,,,http://localhost:8011
write,key-0022,1238.247,201,True,,,http://localhost:8011
write,key-0058,1223.309,201,True,,,http://localhost:8011
write,key-0080,1221.519,201,True,,,http://localhost:8011
write,key-0028,1228.123,201,True,,,http://localhost:8011
write,key-0000,1227.994,201,True,,,http://localhost:8011
write,key-0091,1223.402,201,True,,,http://localhost:8011
write,key-0083,1232.121,201,True,,,http://localhost:8011
write,key-0036,1232.58,201,True,,,http://localhost:8011
read,key-0048,2.901,200,True,False,457114.12,http://localhost:8014
write,key-0093,1227.405,201,True,,,http://localhost:8011
write,key-0075,1228.833,201,True,,,http://localhost:8011
write,key-0057,1231.872,201,True,,,http://localhost:8011
write,key-0065,1228.106,201,True,,,http://localhost:8011
read,key-0007,5.482,200,True,False,460804.736,http://localhost:8012
write,key-0031,1222.832,201,True,,,http://localhost:8011
write,key-0059,1224.485,201,True,,,http://localhost:8011
write,key-0002,1225.437,201,True,,,http://localhost:8011
read,key-0077,7.74,200,True,False,463236.349,http://localhost:8015
write,key-0038,1225.672,201,True,,,http://localhost:8011
write,key-0053,1225.624,201,True,,,http://localhost:8011
write,key-0091,1236.013,201,True,,,http://localhost:8011
write,key-0064,1225.952,201,True,,,http://localhost:8011
write,key-0011,1232.827,201,True,,,http://localhost:8011
write,key-0062,1217.814,201,True,,,http://localhost:8011
write,key-0064,1228.861,201,True,,,http://localhost:8011
write,key-0032,1227.26,201,True,,,http://localhost:8011
write,key-0009,1230.287,201,True,,,http://localhost:8011
write,key-0089,1239.749,201,True,,,http://localhost:8011
write,key-0034,1233.368,201,True,,,http://localhost:8011
write,key-0047,1219.496,201,True,,,http://localhost:8011
write,key-0064,1230.359,201,True,,,http://localhost:8011
write,key-0057,1225.877,201,True,,,http://localhost:8011
write,key-0084,1226.234,201,True,,,http://localhost:8011
write,key-0082,1231.83,201,True,,,http://localhost:8011
write,key-0058,1226.505,201,True,,,http://localhost:8011
write,key-0092,1219.39,201,True,,,http://localhost:8011
write,key-0010,1232.008,201,True,,,http://localhost:8011
write,key-0049,1227.361,201,True,,,http://localhost:8011
write,key-0063,1228.283,201,True,,,http://localhost:8011
write,key-0075,1222.074,201,True,,,http://localhost:8011
write,key-0025,1235.307,201,True,,,http://localhost:8011
write,key-0090,1221.946,201,True,,,http://localhost:8011
write,key-0031,1224.779,201,True,,,http://localhost:8011
write,key-0053,1229.929,201,True,,,http://localhost:8011
write,key-0071,1234.768,201,True,,,http://localhost:8011
write,key-0032,1224.059,201,True,,,http://localhost:8011
write,key-0001,1232.044,201,True,,,http://localhost:8011
write,key-0038,1227.749,201,True,,,http://localhost:8011
write,key-0020,1226.113,201,True,,,http://localhost:8011
write,key-0008,1227.858,201,True,,,http://localhost:8011
write,key-0082,1230.595,201,True,,,http://localhost:8011
write,key-0034,1229.88,201,True,,,http://localhost:8011
write,key-0006,1232.772,201,True,,,http://localhost:8011
write,key-0093,1232.869,201,True,,,http://localhost:8011
read,key-0011,7.106,200,True,False,506257.676,http://localhost:8013
write,key-0034,1217.693,201,True,,,http://localhost:8011
write,key-0092,1227.656,201,True,,,http://localhost:8011
read,key-0050,6.323,200,True,False,507459.282,http://localhost:8015
read,key-0053,5.061,200,True,False,506242.042,http://localhost:8013
write,key-0045,1223.859,201,True,,,http://localhost:8011
write,key-0025,1223.207,201,True,,,http://localhost:8011
write,key-0056,1221.254,201,True,,,http://localhost:8011
read,key-0087,6.12,200,True,False,508681.486,http://localhost:8012
write,key-0052,1231.157,201,True,,,http://localhost:8011
write,key-0043,1223.88,201,True,,,http://localhost:8011
write,key-0055,1223.155,201,True,,,http://localhost:8011
write,key-0000,1230.67,201,True,,,http://localhost:8011
write,key-0062,1238.846,201,True,,,http://localhost:8011
write,key-0058,1235.802,201,True,,,http://localhost:8011
write,key-0072,1227.204,201,True,,,http://localhost:8011
read,key-0001,7.043,200,True,False,516060.137,http://localhost:8013
write,key-0049,1219.007,201,True,,,http://localhost:8011
write,key-0050,1227.575,201,True,,,http://localhost:8011
write,key-0022,1223.405,201,True,,,http://localhost:8011
write,key-0041,1235.414,201,True,,,http://localhost:8011
write,key-0057,1221.907,201,True,,,http://localhost:8011
write,key-0044,1220.315,201,True,,,http://localhost:8011
write,key-0032,1227.16,201,True,,,http://localhost:8011
write,key-0033,1220.766,201,True,,,http://localhost:8011
write,key-0033,1230.739,201,True,,,http://localhost:8011
read,key-0028,6.695,200,True,False,525868.903,http://localhost:8012
write,key-0054,1229.62,201,True,,,http://localhost:8011
read,key-0086,6.728,200,True,False,525877.072,http://localhost:8012
write,key-0017,1238.459,201,True,,,http://localhost:8011
write,key-0018,1227.951,201,True,,,http://localhost:8011
write,key-0013,1237.758,201,True,,,http://localhost:8011
write,key-0015,1234.076,201,True,,,http://localhost:8011
write,key-0073,1223.664,201,True,,,http://localhost:8011
read,key-0011,6.274,200,True,False,530804.268,http://localhost:8012
write,key-0075,1221.39,201,True,,,http://localhost:8011
write,key-0055,1227.388,201,True,,,http://localhost:8011
write,key-0072,1218.199,201,True,,,http://localhost:8011
read,key-0023,8.115,200,True,False,533244.322,http://localhost:8015
write,key-0052,1234.341,201,True,,,http://localhost:8011
write,key-0099,1227.584,201,True,,,http://localhost:8011
read,key-0096,6.654,200,True,False,534474.009,http://localhost:8013
write,key-0091,1224.51,201,True,,,http://localhost:8011
write,key-0012,1253.677,201,True,,,http://localhost:8011
write,key-0029,1235.759,201,True,,,http://localhost:8011
write,key-0092,1257.838,201,True,,,http://localhost:8011
write,key-0043,1238.173,201,True,,,http://localhost:8011
write,key-0036,1243.446,201,True,,,http://localhost:8011
write,key-0035,1223.846,201,True,,,http://localhost:8011
write,key-0060,1233.572,201,True,,,http://localhost:8011
write,key-0040,1241.64,201,True,,,http://localhost:8011
